,Index,Time_since_1900,Time_Str
781,9927,1028919,2017-05-18-15h
782,9928,1028920,2017-05-18-16h
783,9933,1028925,2017-05-18-21h
784,9934,1028926,2017-05-18-22h
785,9935,1028927,2017-05-18-23h
786,9936,1028928,2017-05-19-00h
787,9983,1028975,2017-05-20-23h
788,9991,1028983,2017-05-21-07h
789,9997,1028989,2017-05-21-13h
790,9998,1028990,2017-05-21-14h
791,9999,1028991,2017-05-21-15h
792,10068,1029060,2017-05-24-12h
793,10069,1029061,2017-05-24-13h
794,10070,1029062,2017-05-24-14h
795,10071,1029063,2017-05-24-15h
796,10072,1029064,2017-05-24-16h
797,10073,1029065,2017-05-24-17h
798,10074,1029066,2017-05-24-18h
799,10075,1029067,2017-05-24-19h
800,10076,1029068,2017-05-24-20h
801,10077,1029069,2017-05-24-21h
802,10078,1029070,2017-05-24-22h
803,10079,1029071,2017-05-24-23h
804,10080,1029072,2017-05-25-00h
805,10081,1029073,2017-05-25-01h
806,10082,1029074,2017-05-25-02h
807,10100,1029092,2017-05-25-20h
808,10101,1029093,2017-05-25-21h
809,10102,1029094,2017-05-25-22h
810,10103,1029095,2017-05-25-23h
811,10104,1029096,2017-05-26-00h
812,10105,1029097,2017-05-26-01h
813,10106,1029098,2017-05-26-02h
814,10107,1029099,2017-05-26-03h
815,10108,1029100,2017-05-26-04h
816,10112,1029104,2017-05-26-08h
817,10113,1029105,2017-05-26-09h
818,10114,1029106,2017-05-26-10h
819,10115,1029107,2017-05-26-11h
820,10116,1029108,2017-05-26-12h
821,10117,1029109,2017-05-26-13h
822,10118,1029110,2017-05-26-14h
823,10119,1029111,2017-05-26-15h
824,10120,1029112,2017-05-26-16h
825,10121,1029113,2017-05-26-17h
826,10122,1029114,2017-05-26-18h
827,10123,1029115,2017-05-26-19h
828,10124,1029116,2017-05-26-20h
829,10125,1029117,2017-05-26-21h
830,10126,1029118,2017-05-26-22h
831,10127,1029119,2017-05-26-23h
832,10128,1029120,2017-05-27-00h
833,10129,1029121,2017-05-27-01h
834,10130,1029122,2017-05-27-02h
835,10131,1029123,2017-05-27-03h
836,10132,1029124,2017-05-27-04h
837,10133,1029125,2017-05-27-05h
838,10134,1029126,2017-05-27-06h
839,10135,1029127,2017-05-27-07h
840,10136,1029128,2017-05-27-08h
841,10137,1029129,2017-05-27-09h
842,10139,1029131,2017-05-27-11h
843,10140,1029132,2017-05-27-12h
844,10141,1029133,2017-05-27-13h
845,10143,1029135,2017-05-27-15h
846,10144,1029136,2017-05-27-16h
847,10145,1029137,2017-05-27-17h
848,10146,1029138,2017-05-27-18h
849,10147,1029139,2017-05-27-19h
850,10148,1029140,2017-05-27-20h
851,10149,1029141,2017-05-27-21h
852,10150,1029142,2017-05-27-22h
853,10151,1029143,2017-05-27-23h
854,10152,1029144,2017-05-28-00h
855,10153,1029145,2017-05-28-01h
856,10154,1029146,2017-05-28-02h
857,10155,1029147,2017-05-28-03h
858,10156,1029148,2017-05-28-04h
859,10157,1029149,2017-05-28-05h
860,10158,1029150,2017-05-28-06h
861,10159,1029151,2017-05-28-07h
862,10160,1029152,2017-05-28-08h
863,10161,1029153,2017-05-28-09h
864,10162,1029154,2017-05-28-10h
865,10163,1029155,2017-05-28-11h
866,10164,1029156,2017-05-28-12h
867,10165,1029157,2017-05-28-13h
868,10166,1029158,2017-05-28-14h
869,10167,1029159,2017-05-28-15h
870,10168,1029160,2017-05-28-16h
871,10169,1029161,2017-05-28-17h
872,10170,1029162,2017-05-28-18h
873,10171,1029163,2017-05-28-19h
874,10172,1029164,2017-05-28-20h
875,10173,1029165,2017-05-28-21h
876,10174,1029166,2017-05-28-22h
877,10175,1029167,2017-05-28-23h
878,10176,1029168,2017-05-29-00h
879,10177,1029169,2017-05-29-01h
880,10178,1029170,2017-05-29-02h
881,10179,1029171,2017-05-29-03h
882,10180,1029172,2017-05-29-04h
883,10181,1029173,2017-05-29-05h
884,10182,1029174,2017-05-29-06h
885,10183,1029175,2017-05-29-07h
886,10640,1029632,2017-06-17-08h
887,11832,1036656,2018-04-06-00h
888,11833,1036657,2018-04-06-01h
889,11834,1036658,2018-04-06-02h
890,11835,1036659,2018-04-06-03h
891,11836,1036660,2018-04-06-04h
892,11837,1036661,2018-04-06-05h
893,11838,1036662,2018-04-06-06h
894,11839,1036663,2018-04-06-07h
895,11840,1036664,2018-04-06-08h
896,11841,1036665,2018-04-06-09h
897,11842,1036666,2018-04-06-10h
898,11843,1036667,2018-04-06-11h
899,11844,1036668,2018-04-06-12h
900,11845,1036669,2018-04-06-13h
901,11846,1036670,2018-04-06-14h
902,11847,1036671,2018-04-06-15h
903,11848,1036672,2018-04-06-16h
904,11849,1036673,2018-04-06-17h
905,11850,1036674,2018-04-06-18h
906,11851,1036675,2018-04-06-19h
907,11859,1036683,2018-04-07-03h
908,11860,1036684,2018-04-07-04h
909,11861,1036685,2018-04-07-05h
910,11862,1036686,2018-04-07-06h
911,11863,1036687,2018-04-07-07h
912,11864,1036688,2018-04-07-08h
913,11865,1036689,2018-04-07-09h
914,11876,1036700,2018-04-07-20h
915,11877,1036701,2018-04-07-21h
916,12041,1036865,2018-04-14-17h
917,12042,1036866,2018-04-14-18h
918,12043,1036867,2018-04-14-19h
919,12044,1036868,2018-04-14-20h
920,12045,1036869,2018-04-14-21h
921,12046,1036870,2018-04-14-22h
922,12047,1036871,2018-04-14-23h
923,12048,1036872,2018-04-15-00h
924,12049,1036873,2018-04-15-01h
925,12050,1036874,2018-04-15-02h
926,12051,1036875,2018-04-15-03h
927,12052,1036876,2018-04-15-04h
928,12053,1036877,2018-04-15-05h
929,12054,1036878,2018-04-15-06h
930,12055,1036879,2018-04-15-07h
931,12056,1036880,2018-04-15-08h
932,12057,1036881,2018-04-15-09h
933,12058,1036882,2018-04-15-10h
934,12059,1036883,2018-04-15-11h
935,12060,1036884,2018-04-15-12h
936,12061,1036885,2018-04-15-13h
937,12062,1036886,2018-04-15-14h
938,12063,1036887,2018-04-15-15h
939,12064,1036888,2018-04-15-16h
940,12065,1036889,2018-04-15-17h
941,12066,1036890,2018-04-15-18h
942,12067,1036891,2018-04-15-19h
943,12068,1036892,2018-04-15-20h
944,12069,1036893,2018-04-15-21h
945,12070,1036894,2018-04-15-22h
946,12071,1036895,2018-04-15-23h
947,12072,1036896,2018-04-16-00h
948,12073,1036897,2018-04-16-01h
949,12074,1036898,2018-04-16-02h
950,12075,1036899,2018-04-16-03h
951,12076,1036900,2018-04-16-04h
952,12077,1036901,2018-04-16-05h
953,12078,1036902,2018-04-16-06h
954,12079,1036903,2018-04-16-07h
955,12080,1036904,2018-04-16-08h
956,12081,1036905,2018-04-16-09h
957,12082,1036906,2018-04-16-10h
958,12083,1036907,2018-04-16-11h
959,12084,1036908,2018-04-16-12h
960,12085,1036909,2018-04-16-13h
961,12086,1036910,2018-04-16-14h
962,12087,1036911,2018-04-16-15h
963,12088,1036912,2018-04-16-16h
964,12089,1036913,2018-04-16-17h
965,12090,1036914,2018-04-16-18h
966,12091,1036915,2018-04-16-19h
967,12092,1036916,2018-04-16-20h
968,12093,1036917,2018-04-16-21h
969,12094,1036918,2018-04-16-22h
970,12095,1036919,2018-04-16-23h
971,12096,1036920,2018-04-17-00h
972,12097,1036921,2018-04-17-01h
973,12098,1036922,2018-04-17-02h
974,12099,1036923,2018-04-17-03h
975,12100,1036924,2018-04-17-04h
976,12101,1036925,2018-04-17-05h
977,12102,1036926,2018-04-17-06h
978,12103,1036927,2018-04-17-07h
979,12104,1036928,2018-04-17-08h
980,12105,1036929,2018-04-17-09h
981,12273,1037097,2018-04-24-09h
982,12275,1037099,2018-04-24-11h
983,12276,1037100,2018-04-24-12h
984,12277,1037101,2018-04-24-13h
985,12278,1037102,2018-04-24-14h
986,12279,1037103,2018-04-24-15h
987,12280,1037104,2018-04-24-16h
988,12281,1037105,2018-04-24-17h
989,12282,1037106,2018-04-24-18h
990,12283,1037107,2018-04-24-19h
991,12284,1037108,2018-04-24-20h
992,12285,1037109,2018-04-24-21h
993,12286,1037110,2018-04-24-22h
994,12287,1037111,2018-04-24-23h
995,12288,1037112,2018-04-25-00h
996,12289,1037113,2018-04-25-01h
997,12290,1037114,2018-04-25-02h
998,12291,1037115,2018-04-25-03h
999,12292,1037116,2018-04-25-04h
1000,12293,1037117,2018-04-25-05h
1001,12294,1037118,2018-04-25-06h
1002,12295,1037119,2018-04-25-07h
1003,12296,1037120,2018-04-25-08h
1004,12297,1037121,2018-04-25-09h
1005,12472,1037296,2018-05-02-16h
1006,12473,1037297,2018-05-02-17h
1007,12474,1037298,2018-05-02-18h
1008,12475,1037299,2018-05-02-19h
1009,12476,1037300,2018-05-02-20h
1010,12477,1037301,2018-05-02-21h
1011,12478,1037302,2018-05-02-22h
1012,12479,1037303,2018-05-02-23h
1013,12480,1037304,2018-05-03-00h
